Station,Date,WindSpeed,VapPress,Tmin,Tmax,TempEarth10cm,SoilM,RH,Rain,Radiation,PET,MSLPress
27879,1970-04-05,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-06,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-07,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-08,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-09,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-10,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-11,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-12,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-13,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-14,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-15,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-16,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-17,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-18,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-19,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-20,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-21,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-22,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-23,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-24,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-25,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-26,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-27,null,null,null,null,null,null,null,2,null,null,null
27879,1970-04-28,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-29,null,null,null,null,null,null,null,0,null,null,null
27879,1970-04-30,null,null,null,null,null,null,null,5.3,null,null,null
27879,1970-05-01,null,null,null,null,null,null,null,20.6,null,null,null
27879,1970-05-02,null,null,null,null,null,null,null,6.5,null,null,null
27879,1970-05-03,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-04,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-05,null,null,null,null,null,null,null,3.8,null,null,null
27879,1970-05-06,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-07,null,null,null,null,null,null,null,9,null,null,null
27879,1970-05-08,null,null,null,null,null,null,null,20.5,null,null,null
27879,1970-05-09,null,null,null,null,null,null,null,3.2,null,null,null
27879,1970-05-10,null,null,null,null,null,null,null,3.9,null,null,null
27879,1970-05-11,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-12,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-13,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-14,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-15,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-16,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-17,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-18,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-19,null,null,null,null,null,null,null,8,null,null,null
27879,1970-05-20,null,null,null,null,null,null,null,17.7,null,null,null
27879,1970-05-21,null,null,null,null,null,null,null,18.3,null,null,null
27879,1970-05-22,null,null,null,null,null,null,null,16.1,null,null,null
27879,1970-05-23,null,null,null,null,null,null,null,4.8,null,null,null
27879,1970-05-24,null,null,null,null,null,null,null,4.4,null,null,null
27879,1970-05-25,null,null,null,null,null,null,null,1.2,null,null,null
27879,1970-05-26,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-27,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-28,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-29,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-30,null,null,null,null,null,null,null,0,null,null,null
27879,1970-05-31,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-01,null,null,null,null,null,null,null,1.8,null,null,null
27879,1970-06-02,null,null,null,null,null,null,null,23,null,null,null
27879,1970-06-03,null,null,null,null,null,null,null,61.8,null,null,null
27879,1970-06-04,null,null,null,null,null,null,null,15.9,null,null,null
27879,1970-06-05,null,null,null,null,null,null,null,21.3,null,null,null
27879,1970-06-06,null,null,null,null,null,null,null,3.8,null,null,null
27879,1970-06-07,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-08,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-09,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-10,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-11,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-12,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-13,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-14,null,null,null,null,null,null,null,13.8,null,null,null
27879,1970-06-15,null,null,null,null,null,null,null,15.2,null,null,null
27879,1970-06-16,null,null,null,null,null,null,null,1.1,null,null,null
27879,1970-06-17,null,null,null,null,null,null,null,11.6,null,null,null
27879,1970-06-18,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-19,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-20,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-21,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-22,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-23,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-24,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-25,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-26,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-27,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-28,null,null,null,null,null,null,null,0,null,null,null
27879,1970-06-29,null,null,null,null,null,null,null,3.3,null,null,null
27879,1970-06-30,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-01,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-02,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-03,null,null,null,null,null,null,null,8.3,null,null,null
27879,1970-07-04,null,null,null,null,null,null,null,4.5,null,null,null
27879,1970-07-05,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-06,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-07,null,null,null,null,null,null,null,5.3,null,null,null
27879,1970-07-08,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-09,null,null,null,null,null,null,null,1.5,null,null,null
27879,1970-07-10,null,null,null,null,null,null,null,2.3,null,null,null
27879,1970-07-11,null,null,null,null,null,null,null,5.3,null,null,null
27879,1970-07-12,null,null,null,null,null,null,null,15,null,null,null
27879,1970-07-13,null,null,null,null,null,null,null,5.7,null,null,null
27879,1970-07-14,null,null,null,null,null,null,null,1.6,null,null,null
27879,1970-07-15,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-16,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-17,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-18,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-19,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-20,null,null,null,null,null,null,null,9.8,null,null,null
27879,1970-07-21,null,null,null,null,null,null,null,3.1,null,null,null
27879,1970-07-22,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-23,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-24,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-25,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-26,null,null,null,null,null,null,null,2.7,null,null,null
27879,1970-07-27,null,null,null,null,null,null,null,2.3,null,null,null
27879,1970-07-28,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-29,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-30,null,null,null,null,null,null,null,0,null,null,null
27879,1970-07-31,null,null,null,null,null,null,null,3.1,null,null,null
27879,1970-08-01,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-02,null,null,null,null,null,null,null,3.4,null,null,null
27879,1970-08-03,null,null,null,null,null,null,null,15.8,null,null,null
27879,1970-08-04,null,null,null,null,null,null,null,21.5,null,null,null
27879,1970-08-05,null,null,null,null,null,null,null,18.6,null,null,null
27879,1970-08-06,null,null,null,null,null,null,null,9.4,null,null,null
27879,1970-08-07,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-08,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-09,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-10,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-11,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-12,null,null,null,null,null,null,null,5,null,null,null
27879,1970-08-13,null,null,null,null,null,null,null,157.4,null,null,null
27879,1970-08-14,null,null,null,null,null,null,null,23.4,null,null,null
27879,1970-08-15,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-16,null,null,null,null,null,null,null,7.8,null,null,null
27879,1970-08-17,null,null,null,null,null,null,null,4.9,null,null,null
27879,1970-08-18,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-19,null,null,null,null,null,null,null,1.9,null,null,null
27879,1970-08-20,null,null,null,null,null,null,null,17,null,null,null
27879,1970-08-21,null,null,null,null,null,null,null,11.6,null,null,null
27879,1970-08-22,null,null,null,null,null,null,null,2.5,null,null,null
27879,1970-08-23,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-24,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-25,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-26,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-27,null,null,null,null,null,null,null,3.2,null,null,null
27879,1970-08-28,null,null,null,null,null,null,null,4.8,null,null,null
27879,1970-08-29,null,null,null,null,null,null,null,1.4,null,null,null
27879,1970-08-30,null,null,null,null,null,null,null,0,null,null,null
27879,1970-08-31,null,null,null,null,null,null,null,1.4,null,null,null
27879,1970-09-01,null,null,null,null,null,null,null,2.6,null,null,null
27879,1970-09-02,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-03,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-04,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-05,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-06,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-07,null,null,null,null,null,null,null,1.8,null,null,null
27879,1970-09-08,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-09,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-10,null,null,null,null,null,null,null,11.2,null,null,null
27879,1970-09-11,null,null,null,null,null,null,null,21.5,null,null,null
27879,1970-09-12,null,null,null,null,null,null,null,1.6,null,null,null
27879,1970-09-13,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-14,null,null,null,null,null,null,null,2,null,null,null
27879,1970-09-15,null,null,null,null,null,null,null,1.3,null,null,null
27879,1970-09-16,null,null,null,null,null,null,null,18.6,null,null,null
27879,1970-09-17,null,null,null,null,null,null,null,13.6,null,null,null
27879,1970-09-18,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-19,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-20,null,null,null,null,null,null,null,2.7,null,null,null
27879,1970-09-21,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-22,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-23,null,null,null,null,null,null,null,1.4,null,null,null
27879,1970-09-24,null,null,null,null,null,null,null,23.1,null,null,null
27879,1970-09-25,null,null,null,null,null,null,null,30.1,null,null,null
27879,1970-09-26,null,null,null,null,null,null,null,11.4,null,null,null
27879,1970-09-27,null,null,null,null,null,null,null,1.3,null,null,null
27879,1970-09-28,null,null,null,null,null,null,null,0,null,null,null
27879,1970-09-29,null,null,null,null,null,null,null,17.6,null,null,null
27879,1970-09-30,null,null,null,null,null,null,null,19.8,null,null,null
27879,1970-10-01,null,null,null,null,null,null,null,4.9,null,null,null
27879,1970-10-02,null,null,null,null,null,null,null,2.1,null,null,null
27879,1970-10-03,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-04,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-05,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-06,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-07,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-08,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-09,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-10,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-11,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-12,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-13,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-14,null,null,null,null,null,null,null,5.7,null,null,null
27879,1970-10-15,null,null,null,null,null,null,null,2.7,null,null,null
27879,1970-10-16,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-17,null,null,null,null,null,null,null,3.6,null,null,null
27879,1970-10-18,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-19,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-20,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-21,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-22,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-23,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-24,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-25,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-26,null,null,null,null,null,null,null,0,null,null,null
27879,1970-10-27,null,null,null,null,null,null,null,2.8,null,null,null
27879,1970-10-28,null,null,null,null,null,null,null,17.5,null,null,null
27879,1970-10-29,null,null,null,null,null,null,null,115.7,null,null,null
27879,1970-10-30,null,null,null,null,null,null,null,13.6,null,null,null
27879,1970-10-31,null,null,null,null,null,null,null,27.6,null,null,null
27879,1970-11-01,null,null,null,null,null,null,null,5.6,null,null,null
27879,1970-11-02,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-03,null,null,null,null,null,null,null,11.1,null,null,null
27879,1970-11-04,null,null,null,null,null,null,null,1.6,null,null,null
27879,1970-11-05,null,null,null,null,null,null,null,5.9,null,null,null
27879,1970-11-06,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-07,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-08,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-09,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-10,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-11,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-12,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-13,null,null,null,null,null,null,null,7.7,null,null,null
27879,1970-11-14,null,null,null,null,null,null,null,1.2,null,null,null
27879,1970-11-15,null,null,null,null,null,null,null,1.4,null,null,null
27879,1970-11-16,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-17,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-18,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-19,null,null,null,null,null,null,null,11.5,null,null,null
27879,1970-11-20,null,null,null,null,null,null,null,7.9,null,null,null
27879,1970-11-21,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-22,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-23,null,null,null,null,null,null,null,1.8,null,null,null
27879,1970-11-24,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-25,null,null,null,null,null,null,null,1.8,null,null,null
27879,1970-11-26,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-27,null,null,null,null,null,null,null,8.9,null,null,null
27879,1970-11-28,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-29,null,null,null,null,null,null,null,0,null,null,null
27879,1970-11-30,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-01,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-02,null,null,null,null,null,null,null,2.2,null,null,null
27879,1970-12-03,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-04,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-05,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-06,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-07,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-08,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-09,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-10,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-11,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-12,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-13,null,null,null,null,null,null,null,2.5,null,null,null
27879,1970-12-14,null,null,null,null,null,null,null,37.8,null,null,null
27879,1970-12-15,null,null,null,null,null,null,null,29.2,null,null,null
27879,1970-12-16,null,null,null,null,null,null,null,2,null,null,null
27879,1970-12-17,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-18,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-19,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-20,null,null,null,null,null,null,null,3.3,null,null,null
27879,1970-12-21,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-22,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-23,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-24,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-25,null,null,null,null,null,null,null,16.7,null,null,null
27879,1970-12-26,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-27,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-28,null,null,null,null,null,null,null,4.2,null,null,null
27879,1970-12-29,null,null,null,null,null,null,null,0,null,null,null
27879,1970-12-30,null,null,null,null,null,null,null,1.4,null,null,null
27879,1970-12-31,null,null,null,null,null,null,null,1.2,null,null,null
27879,1971-01-01,null,null,null,null,null,null,null,11.5,null,null,null
27879,1971-01-02,null,null,null,null,null,null,null,3.9,null,null,null
27879,1971-01-03,null,null,null,null,null,null,null,15.5,null,null,null
27879,1971-01-04,null,null,null,null,null,null,null,11.6,null,null,null
27879,1971-01-05,null,null,null,null,null,null,null,7.6,null,null,null
27879,1971-01-06,null,null,null,null,null,null,null,21,null,null,null
27879,1971-01-07,null,null,null,null,null,null,null,6.3,null,null,null
27879,1971-01-08,null,null,null,null,null,null,null,10.5,null,null,null
27879,1971-01-09,null,null,null,null,null,null,null,16.1,null,null,null
27879,1971-01-10,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-11,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-12,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-13,null,null,null,null,null,null,null,3.5,null,null,null
27879,1971-01-14,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-15,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-16,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-17,null,null,null,null,null,null,null,1.3,null,null,null
27879,1971-01-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-19,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-20,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-21,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-22,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-23,null,null,null,null,null,null,null,7.2,null,null,null
27879,1971-01-24,null,null,null,null,null,null,null,1.9,null,null,null
27879,1971-01-25,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-26,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-27,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-28,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-29,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-30,null,null,null,null,null,null,null,0,null,null,null
27879,1971-01-31,null,null,null,null,null,null,null,10.8,null,null,null
27879,1971-02-01,null,null,null,null,null,null,null,6.1,null,null,null
27879,1971-02-02,null,null,null,null,null,null,null,5.4,null,null,null
27879,1971-02-03,null,null,null,null,null,null,null,7.7,null,null,null
27879,1971-02-04,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-05,null,null,null,null,null,null,null,10.9,null,null,null
27879,1971-02-06,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-07,null,null,null,null,null,null,null,1.9,null,null,null
27879,1971-02-08,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-09,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-10,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-11,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-12,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-13,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-14,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-15,null,null,null,null,null,null,null,8.2,null,null,null
27879,1971-02-16,null,null,null,null,null,null,null,15.6,null,null,null
27879,1971-02-17,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-18,null,null,null,null,null,null,null,3.1,null,null,null
27879,1971-02-19,null,null,null,null,null,null,null,11.8,null,null,null
27879,1971-02-20,null,null,null,null,null,null,null,4.5,null,null,null
27879,1971-02-21,null,null,null,null,null,null,null,4.3,null,null,null
27879,1971-02-22,null,null,null,null,null,null,null,4.9,null,null,null
27879,1971-02-23,null,null,null,null,null,null,null,5.8,null,null,null
27879,1971-02-24,null,null,null,null,null,null,null,17.2,null,null,null
27879,1971-02-25,null,null,null,null,null,null,null,33.3,null,null,null
27879,1971-02-26,null,null,null,null,null,null,null,1.4,null,null,null
27879,1971-02-27,null,null,null,null,null,null,null,0,null,null,null
27879,1971-02-28,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-01,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-02,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-03,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-04,null,null,null,null,null,null,null,7.6,null,null,null
27879,1971-03-05,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-06,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-07,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-08,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-09,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-10,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-11,null,null,null,null,null,null,null,54,null,null,null
27879,1971-03-12,null,null,null,null,null,null,null,26.9,null,null,null
27879,1971-03-13,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-14,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-15,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-16,null,null,null,null,null,null,null,1.2,null,null,null
27879,1971-03-17,null,null,null,null,null,null,null,1.1,null,null,null
27879,1971-03-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-19,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-20,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-21,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-22,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-23,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-24,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-25,null,null,null,null,null,null,null,1.6,null,null,null
27879,1971-03-26,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-27,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-28,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-29,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-30,null,null,null,null,null,null,null,0,null,null,null
27879,1971-03-31,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-01,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-02,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-03,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-04,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-05,null,null,null,null,null,null,null,7.9,null,null,null
27879,1971-04-06,null,null,null,null,null,null,null,11.1,null,null,null
27879,1971-04-07,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-08,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-09,null,null,null,null,null,null,null,1.2,null,null,null
27879,1971-04-10,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-11,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-12,null,null,null,null,null,null,null,2.1,null,null,null
27879,1971-04-13,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-14,null,null,null,null,null,null,null,10,null,null,null
27879,1971-04-15,null,null,null,null,null,null,null,4.6,null,null,null
27879,1971-04-16,null,null,null,null,null,null,null,8,null,null,null
27879,1971-04-17,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-19,null,null,null,null,null,null,null,60.3,null,null,null
27879,1971-04-20,null,null,null,null,null,null,null,52.9,null,null,null
27879,1971-04-21,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-22,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-23,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-24,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-25,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-26,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-27,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-28,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-29,null,null,null,null,null,null,null,0,null,null,null
27879,1971-04-30,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-01,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-02,null,null,null,null,null,null,null,5.3,null,null,null
27879,1971-05-03,null,null,null,null,null,null,null,16.9,null,null,null
27879,1971-05-04,null,null,null,null,null,null,null,1.3,null,null,null
27879,1971-05-05,null,null,null,null,null,null,null,9.5,null,null,null
27879,1971-05-06,null,null,null,null,null,null,null,4.8,null,null,null
27879,1971-05-07,null,null,null,null,null,null,null,3.5,null,null,null
27879,1971-05-08,null,null,null,null,null,null,null,1.3,null,null,null
27879,1971-05-09,null,null,null,null,null,null,null,1.2,null,null,null
27879,1971-05-10,null,null,null,null,null,null,null,2.7,null,null,null
27879,1971-05-11,null,null,null,null,null,null,null,18.7,null,null,null
27879,1971-05-12,null,null,null,null,null,null,null,64.5,null,null,null
27879,1971-05-13,null,null,null,null,null,null,null,32,null,null,null
27879,1971-05-14,null,null,null,null,null,null,null,50.1,null,null,null
27879,1971-05-15,null,null,null,null,null,null,null,6.6,null,null,null
27879,1971-05-16,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-17,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-18,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-19,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-20,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-21,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-22,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-23,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-24,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-25,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-26,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-27,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-28,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-29,null,null,null,null,null,null,null,0,null,null,null
27879,1971-05-30,null,null,null,null,null,null,null,22.8,null,null,null
27879,1971-05-31,null,null,null,null,null,null,null,17.4,null,null,null
27879,1971-06-01,null,null,null,null,null,null,null,6.5,null,null,null
27879,1971-06-02,null,null,null,null,null,null,null,3.7,null,null,null
27879,1971-06-03,null,null,null,null,null,null,null,31.6,null,null,null
